timestamp,farm_id,revenue,operating_costs,labor_costs,equipment_costs,seed_costs,fertilizer_costs,pesticide_costs,fuel_costs,total_costs,gross_profit,profit_margin,market_demand_index,price_volatility,competitor_count,market_share,customer_satisfaction,brand_value,investment_required,roi_projection,risk_score,latitude,longitude,climate_zone
2025-08-26T22:09:32.468373,farm_0093,8684.87,2791.5,2074.89,960.3,932.02,438.77,355.83,338.81,7892.12,792.75,9.13,1.244,0.192,10,0.091,3.35,5961.68,13129.28,0.2,0.742,33.29992786155553,-110.89409936822689,arid
2025-08-27T22:09:32.468373,farm_0093,27208.69,11755.75,6450.44,2940.76,1854.03,1570.12,1031.34,1325.55,26927.99,280.7,1.03,0.949,0.384,9,0.093,4.75,2782.36,17914.11,0.18,0.191,33.29992786155553,-110.89409936822689,arid
2025-08-28T22:09:32.468373,farm_0093,19022.6,9064.1,4918.1,3173.47,2082.7,1417.11,978.02,1338.83,22972.32,-3949.73,-20.76,1.04,0.129,11,0.228,4.83,2004.88,41167.62,0.1,0.103,33.29992786155553,-110.89409936822689,arid
2025-08-29T22:09:32.468373,farm_0093,43947.76,15316.18,10655.45,5257.16,5372.23,3887.83,3160.15,3687.6,47336.6,-3388.85,-7.71,1.172,0.183,3,0.27,3.95,4902.44,21780.66,0.19,0.478,33.29992786155553,-110.89409936822689,arid
2025-08-30T22:09:32.468373,farm_0093,45863.83,16522.4,11656.88,4968.12,4247.09,2796.19,1302.07,1650.61,43143.36,2720.47,5.93,1.098,0.396,5,0.216,4.54,8763.25,41872.32,0.25,0.457,33.29992786155553,-110.89409936822689,arid
2025-08-31T22:09:32.468373,farm_0093,42502.89,16709.68,11451.51,6136.85,2776.12,2708.88,1781.57,3525.91,45090.53,-2587.63,-6.09,1.253,0.193,4,0.121,4.92,1408.2,24207.75,0.21,0.435,33.29992786155553,-110.89409936822689,arid
2025-09-01T22:09:32.468373,farm_0093,34778.99,16368.56,10298.19,4024.05,4993.75,1840.76,2318.5,3173.47,43017.28,-8238.3,-23.69,1.213,0.358,8,0.21,3.26,8170.87,20122.6,0.18,0.144,33.29992786155553,-110.89409936822689,arid
2025-09-02T22:09:32.468373,farm_0093,48806.02,15727.87,10543.18,7099.38,6708.5,3045.27,3752.53,3284.89,50161.62,-1355.6,-2.78,1.028,0.262,5,0.117,3.48,7173.03,19749.13,0.14,0.725,33.29992786155553,-110.89409936822689,arid
2025-09-03T22:09:32.468373,farm_0093,47672.22,16574.11,13659.35,5970.65,5624.28,4601.3,1765.29,3297.04,51492.03,-3819.81,-8.01,1.043,0.211,3,0.201,4.96,8496.89,11841.97,0.23,0.495,33.29992786155553,-110.89409936822689,arid
2025-09-04T22:09:32.468373,farm_0093,17113.7,6006.73,3942.64,2992.68,1055.73,1038.53,872.45,1314.92,17223.66,-109.96,-0.64,1.209,0.174,5,0.111,4.59,3942.12,39900.8,0.23,0.695,33.29992786155553,-110.89409936822689,arid
2025-08-06T22:09:32.468373,farm_0094,38448.82,17659.97,11403.65,4582.7,4058.42,2493.06,1543.8,2639.91,44381.5,-5932.68,-15.43,1.27,0.116,10,0.077,4.22,3647.38,46760.88,0.13,0.543,33.78001068363513,-111.9860145294454,arid
2025-08-07T22:09:32.468373,farm_0094,37657.86,12723.69,7563.28,7247.44,3400.21,3616.05,2917.92,2891.02,40359.61,-2701.75,-7.17,0.961,0.155,8,0.2,4.83,1220.31,49148.52,0.24,0.26,33.78001068363513,-111.9860145294454,arid
2025-08-08T22:09:32.468373,farm_0094,11366.33,3999.29,3205.76,1494.03,1011.41,696.73,549.68,1035.17,11992.07,-625.74,-5.51,0.704,0.129,3,0.198,4.73,4532.69,40763.08,0.22,0.425,33.78001068363513,-111.9860145294454,arid
2025-08-09T22:09:32.468373,farm_0094,31798.36,9864.36,8102.24,5439.91,4589.9,1642.09,1890.06,3010.47,34539.03,-2740.67,-8.62,1.154,0.343,3,0.077,4.4,3389.7,6037.55,0.14,0.235,33.78001068363513,-111.9860145294454,arid
2025-08-10T22:09:32.468373,farm_0094,7633.13,3429.45,2260.25,1500.33,778.82,396.36,332.97,324.79,9022.98,-1389.84,-18.21,1.312,0.289,12,0.125,4.99,5624.16,6915.18,0.1,0.577,33.78001068363513,-111.9860145294454,arid
2025-08-11T22:09:32.468373,farm_0094,35462.06,16001.51,9306.11,3807.29,1873.92,1873.83,2584.43,2714.46,38161.54,-2699.48,-7.61,0.795,0.154,7,0.222,3.84,4517.64,8565.9,0.16,0.785,33.78001068363513,-111.9860145294454,arid
2025-08-12T22:09:32.468373,farm_0094,22892.98,9325.03,4884.25,2627.79,1448.2,1588.46,917.75,1510.68,22302.16,590.82,2.58,1.01,0.176,5,0.159,4.67,8053.05,16820.07,0.1,0.47,33.78001068363513,-111.9860145294454,arid
2025-08-13T22:09:32.468373,farm_0094,29731.26,9676.83,6649.05,5522.24,3967.15,1641.08,639.11,1204.54,29300.01,431.24,1.45,1.318,0.162,10,0.289,4.66,5175.73,16474.62,0.19,0.606,33.78001068363513,-111.9860145294454,arid
2025-08-14T22:09:32.468373,farm_0094,36369.68,13974.56,9463.5,4165.15,4612.17,2927.43,1950.99,1908.56,39002.36,-2632.68,-7.24,0.613,0.354,12,0.154,3.38,1940.38,40136.29,0.06,0.405,33.78001068363513,-111.9860145294454,arid
2025-08-15T22:09:32.468373,farm_0094,10698.29,5280.66,2869.87,1360.48,589.76,840.04,408.8,372.51,11722.13,-1023.85,-9.57,1.112,0.291,13,0.233,3.3,9677.46,33122.87,0.16,0.264,33.78001068363513,-111.9860145294454,arid
2025-08-16T22:09:32.468373,farm_0094,35665.3,16705.34,7433.61,4876.37,2787.25,2917.87,1559.43,2987.29,39267.16,-3601.86,-10.1,1.267,0.282,3,0.059,3.57,7473.89,35381.74,0.23,0.353,33.78001068363513,-111.9860145294454,arid
2025-08-17T22:09:32.468373,farm_0094,17996.6,8511.9,4166.49,3590.16,1565.75,1714.23,1244.25,936.12,21728.9,-3732.3,-20.74,0.792,0.228,8,0.27,4.45,4856.02,33405.68,0.13,0.507,33.78001068363513,-111.9860145294454,arid
2025-08-18T22:09:32.468373,farm_0094,4235.61,1495.73,961.46,512.91,404.62,352.05,285.67,373.4,4385.84,-150.22,-3.55,0.663,0.369,13,0.195,4.3,6966.83,34944.24,0.11,0.765,33.78001068363513,-111.9860145294454,arid
2025-08-19T22:09:32.468373,farm_0094,23690.33,11155.54,4743.26,2528.24,2072.08,1848.22,605.55,745.32,23698.2,-7.87,-0.03,1.168,0.381,9,0.154,3.19,6038.18,11612.28,0.09,0.439,33.78001068363513,-111.9860145294454,arid
2025-08-20T22:09:32.468373,farm_0094,37712.74,13511.14,9241.43,4778.44,3777.78,1994.18,2764.27,2850.52,38917.75,-1205.01,-3.2,1.103,0.324,6,0.226,3.27,3914.81,39755.19,0.15,0.144,33.78001068363513,-111.9860145294454,arid
2025-08-21T22:09:32.468373,farm_0094,34066.36,16259.35,10138.47,5451.51,1911.43,1755.67,2678.83,1538.67,39733.94,-5667.58,-16.64,0.513,0.188,5,0.062,4.54,2345.68,24309.37,0.21,0.215,33.78001068363513,-111.9860145294454,arid
2025-08-22T22:09:32.468373,farm_0094,48537.34,19539.45,10137.1,6646.05,7242.85,2795.5,2106.11,4188.92,52655.98,-4118.65,-8.49,1.214,0.252,7,0.236,3.14,3588.97,27079.39,0.17,0.695,33.78001068363513,-111.9860145294454,arid
2025-08-23T22:09:32.468373,farm_0094,40403.86,19985.94,9409.65,6206.12,4587.77,2132.95,3180.11,2770.83,48273.37,-7869.51,-19.48,1.45,0.377,14,0.067,3.72,8749.11,32222.55,0.22,0.253,33.78001068363513,-111.9860145294454,arid
2025-08-24T22:09:32.468373,farm_0094,29326.78,12078.31,7009.96,5006.21,4397.56,2079.91,1544.33,1085.52,33201.8,-3875.02,-13.21,0.777,0.359,7,0.171,4.55,2330.45,37984.43,0.09,0.231,33.78001068363513,-111.9860145294454,arid
2025-08-25T22:09:32.468373,farm_0094,44886.73,14660.8,11919.78,8045.52,3628.97,3125.01,1163.42,2711.11,45254.61,-367.88,-0.82,0.88,0.147,12,0.058,3.71,1250.13,28591.66,0.12,0.435,33.78001068363513,-111.9860145294454,arid
2025-08-26T22:09:32.468373,farm_0094,27714.47,12628.13,6535.85,5203.09,3008.27,1633.12,1417.5,980.6,31406.57,-3692.1,-13.32,0.805,0.109,9,0.212,4.0,4923.53,41626.69,0.17,0.688,33.78001068363513,-111.9860145294454,arid
2025-08-27T22:09:32.468373,farm_0094,34564.53,13361.44,9857.82,5272.24,2063.95,2420.21,739.24,1670.16,35385.06,-820.53,-2.37,1.22,0.304,4,0.114,4.59,2075.58,34657.42,0.1,0.386,33.78001068363513,-111.9860145294454,arid
2025-08-28T22:09:32.468373,farm_0094,46399.56,22503.82,11174.86,8618.12,6406.97,4169.38,2866.84,3428.17,59168.16,-12768.6,-27.52,1.484,0.188,6,0.167,4.21,7077.04,33786.1,0.07,0.32,33.78001068363513,-111.9860145294454,arid
2025-08-29T22:09:32.468373,farm_0094,27539.87,11858.01,6650.28,4265.7,2882.56,1592.26,930.35,1755.04,29934.19,-2394.32,-8.69,0.699,0.135,4,0.152,4.89,1095.26,20072.48,0.11,0.238,33.78001068363513,-111.9860145294454,arid
2025-08-30T22:09:32.468373,farm_0094,24442.56,8888.3,7040.04,3700.87,2928.41,1425.46,630.57,1664.81,26278.48,-1835.92,-7.51,1.348,0.169,4,0.1,3.69,4817.89,7890.63,0.25,0.555,33.78001068363513,-111.9860145294454,arid
2025-08-31T22:09:32.468373,farm_0094,49830.81,21830.79,14674.15,8473.04,6666.33,4622.83,1660.21,3703.01,61630.36,-11799.55,-23.68,0.934,0.381,12,0.213,4.71,7327.54,11864.51,0.1,0.464,33.78001068363513,-111.9860145294454,arid
2025-09-01T22:09:32.468373,farm_0094,49492.17,17166.98,12021.14,6224.6,5067.88,4775.89,3130.46,2982.65,51369.58,-1877.42,-3.79,1.262,0.308,13,0.163,4.52,3979.6,26885.76,0.19,0.175,33.78001068363513,-111.9860145294454,arid
2025-09-02T22:09:32.468373,farm_0094,4253.76,2033.79,1142.28,638.89,457.02,241.62,193.8,189.47,4896.87,-643.11,-15.12,1.208,0.105,6,0.156,4.65,7448.59,35139.95,0.08,0.302,33.78001068363513,-111.9860145294454,arid
2025-09-03T22:09:32.468373,farm_0094,46791.55,20715.48,12902.14,7083.62,5410.96,4071.25,1957.58,2915.84,55056.88,-8265.33,-17.66,0.642,0.324,4,0.09,3.81,9431.15,46064.47,0.23,0.307,33.78001068363513,-111.9860145294454,arid
2025-09-04T22:09:32.468373,farm_0094,40045.3,13808.46,11257.27,5769.69,3190.85,3290.46,2954.04,3157.36,43428.13,-3382.83,-8.45,1.042,0.121,14,0.104,4.4,5992.56,19457.58,0.16,0.321,33.78001068363513,-111.9860145294454,arid
2025-08-06T22:09:32.468373,farm_0095,5552.31,2562.93,1336.39,1003.96,635.14,355.59,377.02,526.62,6797.65,-1245.34,-22.43,0.588,0.123,14,0.207,4.29,1657.19,17182.88,0.11,0.58,27.18796387968174,-80.84343971800766,tropical
2025-08-07T22:09:32.468373,farm_0095,12124.94,5479.12,3257.3,2176.4,654.88,1027.27,562.46,939.92,14097.33,-1972.39,-16.27,1.085,0.273,13,0.135,4.35,4842.36,31501.81,0.15,0.471,27.18796387968174,-80.84343971800766,tropical
2025-08-08T22:09:32.468373,farm_0095,26318.85,8919.81,6234.62,2810.16,1542.51,1947.5,1538.48,1689.51,24682.59,1636.27,6.22,0.552,0.268,13,0.088,3.39,1699.2,35982.35,0.15,0.369,27.18796387968174,-80.84343971800766,tropical
2025-08-09T22:09:32.468373,farm_0095,48203.11,19032.37,12101.13,5151.57,4210.48,3365.03,1998.44,2065.48,47924.51,278.6,0.58,1.043,0.32,13,0.181,4.42,6757.2,37218.69,0.25,0.605,27.18796387968174,-80.84343971800766,tropical
2025-08-10T22:09:32.468373,farm_0095,34024.96,16817.4,9526.79,5455.54,2760.17,2160.14,1386.64,1135.56,39242.24,-5217.28,-15.33,1.218,0.36,12,0.268,3.67,2611.43,31004.85,0.19,0.505,27.18796387968174,-80.84343971800766,tropical
2025-08-11T22:09:32.468373,farm_0095,33582.01,13910.49,9718.97,4829.53,4241.11,3170.35,994.0,2241.81,39106.27,-5524.25,-16.45,0.935,0.257,14,0.193,4.06,9509.31,48230.39,0.18,0.446,27.18796387968174,-80.84343971800766,tropical
2025-08-12T22:09:32.468373,farm_0095,20019.15,7102.63,4374.65,2277.13,1897.23,1992.74,1357.88,681.86,19684.12,335.03,1.67,1.302,0.211,6,0.217,3.98,4227.15,40764.26,0.24,0.418,27.18796387968174,-80.84343971800766,tropical
2025-08-13T22:09:32.468373,farm_0095,10269.87,4846.34,2156.08,1543.17,945.79,687.78,681.63,932.73,11793.52,-1523.65,-14.84,0.597,0.378,4,0.123,3.29,4341.77,15339.47,0.15,0.734,27.18796387968174,-80.84343971800766,tropical
2025-08-14T22:09:32.468373,farm_0095,44715.37,19543.61,11172.67,5752.35,4292.27,2584.53,3286.16,1915.9,48547.49,-3832.11,-8.57,1.265,0.281,9,0.292,5.0,6661.39,23615.14,0.15,0.245,27.18796387968174,-80.84343971800766,tropical
2025-08-15T22:09:32.468373,farm_0095,29012.72,10399.24,6664.39,3179.44,2704.53,1745.02,1982.36,2820.83,29495.81,-483.09,-1.67,1.231,0.292,8,0.142,4.24,9760.56,26879.65,0.17,0.733,27.18796387968174,-80.84343971800766,tropical
2025-08-16T22:09:32.468373,farm_0095,35453.95,14698.96,8949.76,4985.09,5018.67,3129.71,2503.92,2400.2,41686.3,-6232.35,-17.58,0.681,0.248,5,0.207,4.29,6570.25,32714.69,0.13,0.363,27.18796387968174,-80.84343971800766,tropical
2025-08-17T22:09:32.468373,farm_0095,33938.95,12347.13,6964.15,4131.82,4574.53,2736.87,1894.14,1574.37,34223.0,-284.05,-0.84,1.117,0.337,7,0.097,4.79,5993.29,10303.88,0.16,0.427,27.18796387968174,-80.84343971800766,tropical
2025-08-18T22:09:32.468373,farm_0095,25723.52,8194.3,7181.65,5053.93,1308.37,1499.38,700.97,1829.76,25768.36,-44.83,-0.17,1.116,0.174,4,0.127,3.83,4726.96,19505.1,0.06,0.651,27.18796387968174,-80.84343971800766,tropical
2025-08-19T22:09:32.468373,farm_0095,44739.55,18404.31,11666.22,4597.31,4251.14,3879.55,3138.09,1583.42,47520.03,-2780.48,-6.21,0.83,0.155,14,0.27,3.63,9659.27,36764.72,0.09,0.685,27.18796387968174,-80.84343971800766,tropical
2025-08-20T22:09:32.468373,farm_0095,11056.07,4808.92,2232.04,1900.15,754.09,618.49,439.37,925.4,11678.46,-622.39,-5.63,0.944,0.151,7,0.135,4.56,1987.94,20378.73,0.1,0.1,27.18796387968174,-80.84343971800766,tropical
2025-08-21T22:09:32.468373,farm_0095,21055.03,8300.43,5475.66,2815.93,1585.84,1710.76,832.72,971.44,21692.78,-637.75,-3.03,1.397,0.296,13,0.105,3.54,9923.44,15479.06,0.24,0.557,27.18796387968174,-80.84343971800766,tropical
2025-08-22T22:09:32.468373,farm_0095,35199.26,12970.36,9815.48,6206.76,1779.3,3052.98,2699.42,1378.87,37903.17,-2703.91,-7.68,1.123,0.192,10,0.127,3.01,3742.6,12425.64,0.16,0.714,27.18796387968174,-80.84343971800766,tropical
2025-08-23T22:09:32.468373,farm_0095,22821.76,7730.37,6587.24,4524.83,1820.2,1229.34,900.26,1695.12,24487.37,-1665.61,-7.3,1.055,0.334,10,0.294,3.65,1598.43,30412.86,0.24,0.665,27.18796387968174,-80.84343971800766,tropical
2025-08-24T22:09:32.468373,farm_0095,27193.15,11435.33,5558.68,5033.46,2391.4,2036.66,1766.49,887.04,29109.06,-1915.91,-7.05,1.102,0.367,8,0.174,3.71,2717.06,21907.38,0.23,0.175,27.18796387968174,-80.84343971800766,tropical
2025-08-25T22:09:32.468373,farm_0095,9389.21,3006.06,2279.22,1185.09,869.16,769.31,626.97,539.61,9275.41,113.8,1.21,0.617,0.36,12,0.107,4.01,8032.39,24341.62,0.23,0.685,27.18796387968174,-80.84343971800766,tropical
2025-08-26T22:09:32.468373,farm_0095,30790.91,14107.81,6638.14,4754.25,4353.59,3003.27,2143.17,1377.09,36377.32,-5586.41,-18.14,0.675,0.278,5,0.101,4.35,3604.61,24067.28,0.2,0.245,27.18796387968174,-80.84343971800766,tropical
2025-08-27T22:09:32.468373,farm_0095,35542.33,14837.25,9805.52,5949.37,4897.57,2549.06,1887.47,1924.66,41850.89,-6308.57,-17.75,1.421,0.17,8,0.138,4.63,6066.01,20448.03,0.18,0.733,27.18796387968174,-80.84343971800766,tropical
2025-08-28T22:09:32.468373,farm_0095,33138.33,12309.44,8184.27,6483.92,4349.55,3204.74,1305.34,1909.86,37747.11,-4608.78,-13.91,0.914,0.163,6,0.117,3.85,4926.38,27636.12,0.13,0.265,27.18796387968174,-80.84343971800766,tropical
2025-08-29T22:09:32.468373,farm_0095,6509.53,2342.24,1503.85,799.94,510.65,493.05,441.27,255.8,6346.8,162.73,2.5,1.3,0.153,3,0.083,3.28,8580.34,7325.09,0.11,0.528,27.18796387968174,-80.84343971800766,tropical
2025-08-30T22:09:32.468373,farm_0095,17300.31,6784.76,4206.64,3117.23,2572.24,1381.38,1360.99,842.28,20265.53,-2965.22,-17.14,1.151,0.201,10,0.215,3.9,9754.9,23106.89,0.19,0.659,27.18796387968174,-80.84343971800766,tropical
2025-08-31T22:09:32.468373,farm_0095,20896.3,8358.35,4225.32,2999.61,1058.59,1520.99,965.17,1468.46,20596.49,299.81,1.43,0.868,0.271,11,0.085,4.04,9295.0,31102.33,0.07,0.14,27.18796387968174,-80.84343971800766,tropical
2025-09-01T22:09:32.468373,farm_0095,49937.46,18490.63,12806.32,8223.17,2799.53,4769.34,1314.05,1812.62,50215.67,-278.21,-0.56,1.304,0.239,12,0.169,4.83,6914.02,19010.83,0.08,0.677,27.18796387968174,-80.84343971800766,tropical
2025-09-02T22:09:32.468373,farm_0095,3560.69,1203.59,808.14,426.38,254.54,352.49,118.75,348.41,3512.29,48.4,1.36,0.718,0.281,14,0.056,4.05,2072.68,49496.38,0.19,0.402,27.18796387968174,-80.84343971800766,tropical
2025-09-03T22:09:32.468373,farm_0095,31417.04,9811.43,6917.4,4958.2,3176.84,1854.26,1419.19,1741.64,29878.96,1538.07,4.9,0.746,0.133,7,0.088,3.12,4859.28,23395.03,0.24,0.689,27.18796387968174,-80.84343971800766,tropical
2025-09-04T22:09:32.468373,farm_0095,38541.66,16630.75,8187.48,7595.56,3148.83,3005.0,1953.42,1843.99,42365.03,-3823.37,-9.92,0.675,0.103,3,0.109,3.88,4682.62,8278.46,0.1,0.283,27.18796387968174,-80.84343971800766,tropical
2025-08-06T22:09:32.468373,farm_0096,37923.07,18038.54,8530.44,7240.79,5518.4,1978.35,1739.78,1901.62,44947.92,-7024.86,-18.52,0.784,0.361,10,0.228,4.27,1254.02,33789.76,0.07,0.249,36.39679405439738,-119.37206609587727,mediterranean
2025-08-07T22:09:32.468373,farm_0096,15351.1,5530.5,3974.85,2101.07,1778.74,916.79,361.02,981.38,15644.36,-293.26,-1.91,0.811,0.147,11,0.051,3.15,5438.74,33742.92,0.23,0.679,36.39679405439738,-119.37206609587727,mediterranean
2025-08-08T22:09:32.468373,farm_0096,19877.57,9253.12,4259.4,2189.44,2169.16,1778.89,1297.51,925.41,21872.91,-1995.35,-10.04,1.473,0.228,13,0.057,3.85,2133.96,43043.85,0.11,0.23,36.39679405439738,-119.37206609587727,mediterranean
2025-08-09T22:09:32.468373,farm_0096,36837.98,16841.46,8489.46,5461.45,5480.53,2886.57,2903.57,2539.36,44602.39,-7764.41,-21.08,0.86,0.1,4,0.102,4.0,7972.18,44246.09,0.19,0.287,36.39679405439738,-119.37206609587727,mediterranean
2025-08-10T22:09:32.468373,farm_0096,1876.57,574.38,474.61,281.43,190.86,175.11,137.99,108.84,1943.21,-66.65,-3.55,1.118,0.335,11,0.059,4.6,6622.19,32764.87,0.2,0.732,36.39679405439738,-119.37206609587727,mediterranean
2025-08-11T22:09:32.468373,farm_0096,12843.48,4398.47,3199.44,1303.28,1197.16,850.06,667.17,500.07,12115.65,727.84,5.67,0.772,0.233,7,0.208,4.81,5733.76,47543.68,0.17,0.748,36.39679405439738,-119.37206609587727,mediterranean
2025-08-12T22:09:32.468373,farm_0096,21098.97,10432.36,4269.05,3448.02,1739.19,2076.78,1228.57,1710.72,24904.69,-3805.72,-18.04,1.104,0.258,13,0.109,3.72,6612.33,31860.86,0.23,0.758,36.39679405439738,-119.37206609587727,mediterranean
2025-08-13T22:09:32.468373,farm_0096,19559.95,8175.86,5008.4,3898.04,2024.06,1678.75,664.16,824.61,22273.88,-2713.93,-13.87,0.88,0.181,8,0.212,3.42,9564.98,37520.43,0.24,0.22,36.39679405439738,-119.37206609587727,mediterranean
2025-08-14T22:09:32.468373,farm_0096,25853.9,9004.71,7463.46,4632.86,2157.32,1865.98,1758.87,1823.96,28707.16,-2853.25,-11.04,0.507,0.224,10,0.238,3.26,2023.35,35398.21,0.22,0.394,36.39679405439738,-119.37206609587727,mediterranean
2025-08-15T22:09:32.468373,farm_0096,35544.28,11990.86,7523.63,3617.86,1863.42,1877.86,2627.41,2761.13,32262.18,3282.1,9.23,0.817,0.359,4,0.269,4.95,6708.32,5922.06,0.09,0.716,36.39679405439738,-119.37206609587727,mediterranean
2025-08-16T22:09:32.468373,farm_0096,25673.57,8476.98,5814.35,4310.1,2791.14,2045.23,1085.9,2473.59,26997.29,-1323.72,-5.16,1.295,0.372,7,0.072,4.1,4201.6,7439.56,0.22,0.356,36.39679405439738,-119.37206609587727,mediterranean
2025-08-17T22:09:32.468373,farm_0096,49821.98,22255.07,10165.39,7658.94,4562.02,4807.66,2637.66,4411.18,56497.93,-6675.95,-13.4,0.945,0.171,12,0.235,4.55,1146.74,37867.7,0.1,0.69,36.39679405439738,-119.37206609587727,mediterranean
2025-08-18T22:09:32.468373,farm_0096,18889.11,5747.01,4190.09,2387.1,2254.47,1631.64,1328.66,821.3,18360.27,528.84,2.8,1.282,0.224,8,0.271,4.93,2957.17,18877.22,0.14,0.704,36.39679405439738,-119.37206609587727,mediterranean
2025-08-19T22:09:32.468373,farm_0096,41375.72,14356.67,10678.52,5198.99,3158.63,2618.13,1808.08,3156.85,40975.88,399.84,0.97,1.425,0.128,3,0.103,3.38,1598.33,30766.3,0.25,0.153,36.39679405439738,-119.37206609587727,mediterranean
2025-08-20T22:09:32.468373,farm_0096,19722.45,6146.97,5190.56,2299.14,1678.65,994.08,1470.98,1209.92,18990.3,732.15,3.71,0.718,0.302,3,0.228,4.28,6566.33,48820.46,0.16,0.105,36.39679405439738,-119.37206609587727,mediterranean
2025-08-21T22:09:32.468373,farm_0096,8361.75,2955.34,1683.72,1631.95,983.54,723.56,560.77,621.58,9160.46,-798.71,-9.55,0.618,0.205,5,0.28,4.22,7623.61,45359.4,0.18,0.617,36.39679405439738,-119.37206609587727,mediterranean
2025-08-22T22:09:32.468373,farm_0096,41350.36,14600.21,11680.91,7097.0,4845.81,2778.52,2209.38,2667.79,45879.61,-4529.25,-10.95,0.879,0.18,14,0.221,4.97,7162.32,41013.57,0.08,0.144,36.39679405439738,-119.37206609587727,mediterranean
2025-08-23T22:09:32.468373,farm_0096,1905.15,734.2,385.22,286.92,99.82,98.73,135.78,118.22,1858.9,46.25,2.43,1.191,0.205,13,0.203,4.59,9747.12,29110.84,0.1,0.478,36.39679405439738,-119.37206609587727,mediterranean
2025-08-24T22:09:32.468373,farm_0096,38082.69,18989.33,9449.31,7099.9,3450.92,3640.52,1136.47,1642.74,45409.2,-7326.51,-19.24,0.918,0.387,7,0.264,4.22,4985.95,21359.24,0.22,0.341,36.39679405439738,-119.37206609587727,mediterranean
2025-08-25T22:09:32.468373,farm_0096,18566.25,8823.2,4424.38,2422.69,2724.64,1571.93,386.74,1632.18,21985.75,-3419.5,-18.42,0.676,0.339,6,0.181,4.74,2622.73,31340.22,0.14,0.389,36.39679405439738,-119.37206609587727,mediterranean
2025-08-26T22:09:32.468373,farm_0096,43850.59,18596.16,10169.74,7305.24,5658.57,3540.35,1268.95,3370.68,49909.69,-6059.1,-13.82,1.29,0.133,13,0.262,4.39,3034.67,6638.33,0.18,0.648,36.39679405439738,-119.37206609587727,mediterranean
2025-08-27T22:09:32.468373,farm_0096,4922.69,2241.39,1474.06,838.65,648.82,283.14,389.45,484.15,6359.66,-1436.97,-29.19,1.101,0.359,12,0.065,3.42,7542.95,49514.14,0.16,0.179,36.39679405439738,-119.37206609587727,mediterranean
2025-08-28T22:09:32.468373,farm_0096,16304.51,7821.85,4127.26,2318.52,920.56,1176.41,808.21,558.62,17731.43,-1426.92,-8.75,0.927,0.272,10,0.205,3.64,4004.92,21342.46,0.23,0.218,36.39679405439738,-119.37206609587727,mediterranean
2025-08-29T22:09:32.468373,farm_0096,45638.58,15748.27,10490.26,8842.22,3971.7,3366.65,3094.06,2219.43,47732.59,-2094.02,-4.59,1.09,0.224,12,0.243,3.37,4410.01,34078.84,0.24,0.487,36.39679405439738,-119.37206609587727,mediterranean
2025-08-30T22:09:32.468373,farm_0096,22792.23,10626.03,4949.58,4161.69,2796.04,1514.08,535.36,1965.44,26548.21,-3755.99,-16.48,1.315,0.32,5,0.094,4.99,5780.7,43275.91,0.1,0.762,36.39679405439738,-119.37206609587727,mediterranean
2025-08-31T22:09:32.468373,farm_0096,16798.09,5102.95,4919.06,2121.11,1029.7,1223.15,1020.4,1172.9,16589.27,208.82,1.24,0.677,0.207,10,0.216,4.58,2452.11,12050.15,0.14,0.499,36.39679405439738,-119.37206609587727,mediterranean
2025-09-01T22:09:32.468373,farm_0096,49949.65,19649.59,12422.8,6514.41,2585.3,3534.51,2309.87,4067.26,51083.74,-1134.1,-2.27,0.667,0.238,8,0.185,4.59,5050.68,29853.62,0.25,0.447,36.39679405439738,-119.37206609587727,mediterranean
2025-09-02T22:09:32.468373,farm_0096,12572.1,4998.64,3612.58,1359.64,790.14,967.51,618.91,701.01,13048.43,-476.34,-3.79,0.973,0.105,8,0.285,4.15,5926.36,19975.32,0.22,0.234,36.39679405439738,-119.37206609587727,mediterranean
2025-09-03T22:09:32.468373,farm_0096,39233.65,16915.42,8015.61,6870.91,4596.32,2749.3,1351.61,3127.94,43627.1,-4393.45,-11.2,0.504,0.338,8,0.152,4.79,3951.49,37003.77,0.17,0.719,36.39679405439738,-119.37206609587727,mediterranean
2025-09-04T22:09:32.468373,farm_0096,4567.43,1646.23,1191.02,702.39,298.7,291.79,139.56,149.39,4419.07,148.36,3.25,1.023,0.154,10,0.128,4.28,6104.39,48678.85,0.07,0.535,36.39679405439738,-119.37206609587727,mediterranean
2025-08-06T22:09:32.468373,farm_0097,42907.15,20834.41,11762.46,7402.7,2855.75,2893.52,2759.02,1329.64,49837.51,-6930.35,-16.15,0.592,0.37,6,0.103,3.41,7179.38,37121.01,0.14,0.662,30.772499781707033,-99.8779990002438,subtropical
2025-08-07T22:09:32.468373,farm_0097,20592.08,6546.75,5781.42,2719.41,1762.04,1434.91,967.49,1690.86,20902.88,-310.8,-1.51,0.506,0.286,4,0.224,3.71,4067.88,21815.43,0.06,0.13,30.772499781707033,-99.8779990002438,subtropical
2025-08-08T22:09:32.468373,farm_0097,14415.76,6456.98,3025.02,1939.01,1058.53,1125.78,940.39,581.21,15126.92,-711.16,-4.93,0.524,0.289,13,0.088,3.72,4564.62,14062.78,0.15,0.639,30.772499781707033,-99.8779990002438,subtropical
2025-08-09T22:09:32.468373,farm_0097,6244.87,2070.22,1712.59,787.22,363.02,561.17,261.39,306.6,6062.21,182.66,2.92,1.259,0.37,10,0.059,3.12,5549.62,31670.67,0.22,0.655,30.772499781707033,-99.8779990002438,subtropical
